File,Voltage,Current
-1_-1_POC22_Main_381_77F_1_1_reversed.csv,99.99998544229352,4.820841465986566e-12
-1_-1_POC22_Main_508_44_1_1_reversed.csv,99.99996690092212,5.761187655709259e-12
-1_-1_POC22_Main_508_47_1_1_reversed.csv,99.99994835955076,7.140362067303424e-12
-1_-1_POC22_Main_508_88F_1_1_reversed.csv,100.00001325435056,-2.7019280518082112e-12
-1_-1_POC22_Main_508_88F_1_2_reversed.csv,100.00002252503624,3.8390573541664456e-10
-1_-1_POC22_Main_508_88F_1_3_reversed.csv,100.00002252503624,1.9803063858123503e-10
-1_-1_POC22_Main_508_88F_1_4_reversed.csv,100.00000398366488,3.4547692112993064e-10
-1_-1_POC22_Main_762_77_1_1_reversed.csv,100.00005033709331,1.8208800928065926e-09
-1_-1_POC22_Main_762_99F_1_1_reversed.csv,100.00001325435056,2.5998371735779443e-08
-1_-2_POC22_Main_381_77F_1_1_reversed.csv,100.00000398366488,4.193944006169232e-12
-1_-2_POC22_Main_508_44_1_1_reversed.csv,99.99998544229352,2.0624926427949272e-12
-1_-2_POC22_Main_508_47_1_1_reversed.csv,100.00000398366488,-1.3854433861904856e-12
-1_-2_POC22_Main_508_88F_1_1_reversed.csv,99.99996690092212,2.5383078147946164e-11
-1_-2_POC22_Main_508_88F_1_2_reversed.csv,99.9999947129792,3.145708763610082e-10
-1_-2_POC22_Main_508_88F_1_3_reversed.csv,100.00003179572194,1.7690419418544118e-10
-1_-2_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,2.44483740353595e-10
-1_-2_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,1.019893208399848e-09
-1_-2_POC22_Main_762_99F_1_1_reversed.csv,99.99996690092212,2.08716669991512e-08
-1_-3_POC22_Main_381_77F_1_1_reversed.csv,99.99996690092212,4.952489932549002e-13
-1_-3_POC22_Main_508_44_1_1_reversed.csv,99.99997617160784,1.1654023777977644e-11
-1_-3_POC22_Main_508_47_1_1_reversed.csv,99.99996690092212,-4.143792209382125e-12
-1_-3_POC22_Main_508_88F_1_1_reversed.csv,99.99996690092212,-2.6900170000699084e-11
-1_-3_POC22_Main_508_88F_1_2_reversed.csv,99.9999947129792,2.0956555184184955e-10
-1_-3_POC22_Main_508_88F_1_3_reversed.csv,99.99998544229352,1.0443484783072805e-10
-1_-3_POC22_Main_508_88F_1_4_reversed.csv,99.99997617160784,1.9044517931746715e-10
-1_-3_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,4.3399484245593245e-10
-1_-3_POC22_Main_762_99F_1_1_reversed.csv,100.00004106640765,7.744622259844733e-09
-1_0_POC22_Main_381_77F_1_1_reversed.csv,99.9999947129792,-1.6932500389627952e-11
-1_0_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,-2.1571541592264977e-11
-1_0_POC22_Main_508_47_1_1_reversed.csv,100.00000398366488,8.018018511046369e-12
-1_0_POC22_Main_508_88F_1_1_reversed.csv,99.99997617160784,1.7609549646229085e-11
-1_0_POC22_Main_508_88F_1_2_reversed.csv,99.99998544229352,3.392079465317705e-10
-1_0_POC22_Main_508_88F_1_3_reversed.csv,99.99998544229352,1.6342589879940158e-10
-1_0_POC22_Main_508_88F_1_4_reversed.csv,99.99998544229352,2.9777002443794267e-10
-1_0_POC22_Main_762_77_1_1_reversed.csv,99.9999947129792,1.5138257169887763e-09
-1_0_POC22_Main_762_99F_1_1_reversed.csv,100.00000398366488,2.4577947471328628e-08
-1_1_POC22_Main_381_77F_1_1_reversed.csv,99.99998544229352,1.898872405782325e-11
-1_1_POC22_Main_508_44_1_1_reversed.csv,99.99998544229352,1.3033198189571807e-11
-1_1_POC22_Main_508_47_1_1_reversed.csv,99.99998544229352,2.564010610646148e-12
-1_1_POC22_Main_508_88F_1_1_reversed.csv,100.00003179572194,5.867133326416853e-11
-1_1_POC22_Main_508_88F_1_2_reversed.csv,100.00002252503624,2.705626746819345e-10
-1_1_POC22_Main_508_88F_1_3_reversed.csv,99.99998544229352,1.3916496710452763e-10
-1_1_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,2.3520565794831757e-10
-1_1_POC22_Main_762_77_1_1_reversed.csv,99.9999947129792,1.0514261506285878e-09
-1_1_POC22_Main_762_99F_1_1_reversed.csv,100.00000398366488,1.0772160852279516e-08
-1_2_POC22_Main_381_77F_1_1_reversed.csv,100.00001325435056,1.3660095649389143e-11
-1_2_POC22_Main_508_44_1_1_reversed.csv,99.9999947129792,1.1215195556106171e-11
-1_2_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,9.02105444675212e-12
-1_2_POC22_Main_508_88F_1_1_reversed.csv,100.00000398366488,-2.0693885148522032e-11
-1_2_POC22_Main_508_88F_1_2_reversed.csv,100.00002252503624,1.3628123878937318e-10
-1_2_POC22_Main_508_88F_1_3_reversed.csv,99.99996690092212,7.559756467919686e-11
-1_2_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,1.5239250350664164e-10
-1_2_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,1.2687777689213305e-10
-1_2_POC22_Main_762_99F_1_1_reversed.csv,100.00001325435056,1.2750404745449075e-09
-1_3_POC22_Main_381_77F_1_1_reversed.csv,99.9999947129792,1.2475259450350397e-12
-1_3_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,1.0594567070891777e-12
-1_3_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,-1.3045736138767758e-11
-1_3_POC22_Main_508_88F_1_1_reversed.csv,100.00000398366488,1.6167685488651863e-11
-1_3_POC22_Main_508_88F_1_2_reversed.csv,99.9999947129792,1.2274025365735055e-10
-1_3_POC22_Main_508_88F_1_3_reversed.csv,99.9999947129792,1.014257400236108e-10
-1_3_POC22_Main_508_88F_1_4_reversed.csv,100.00001325435056,1.288211590175648e-10
-1_3_POC22_Main_762_77_1_1_reversed.csv,99.9999947129792,4.0679376167454705e-11
-1_3_POC22_Main_762_99F_1_1_reversed.csv,99.99997617160784,3.8309076871888137e-10
-2_-1_POC22_Main_381_77F_1_1_reversed.csv,100.00001325435056,1.2719749459663142e-11
-2_-1_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,2.444900093292898e-13
-2_-1_POC22_Main_508_47_1_1_reversed.csv,99.99996690092212,-6.024484588830819e-12
-2_-1_POC22_Main_508_88F_1_1_reversed.csv,100.00001325435056,-3.95634986889788e-11
-2_-1_POC22_Main_508_88F_1_2_reversed.csv,99.99995763023644,2.099479592923475e-11
-2_-1_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,7.741556731266248e-11
-2_-1_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,1.3245716428449607e-10
-2_-1_POC22_Main_762_77_1_1_reversed.csv,100.00003179572194,5.385049179817535e-12
-2_-1_POC22_Main_762_99F_1_1_reversed.csv,99.99998544229352,1.340244079340361e-10
-2_-2_POC22_Main_381_77F_1_1_reversed.csv,99.99998544229352,-2.6392383058251547e-12
-2_-2_POC22_Main_508_44_1_1_reversed.csv,99.99996690092212,2.0624926427949272e-12
-2_-2_POC22_Main_508_47_1_1_reversed.csv,100.00002252503624,-2.3201474987784752e-11
-2_-2_POC22_Main_508_88F_1_1_reversed.csv,100.00001325435056,-8.594764174073287e-12
-2_-2_POC22_Main_508_88F_1_2_reversed.csv,100.00001325435056,1.2744198460597063e-10
-2_-2_POC22_Main_508_88F_1_3_reversed.csv,100.00001325435056,5.5850294694997146e-11
-2_-2_POC22_Main_508_88F_1_4_reversed.csv,100.00003179572194,1.1076651217486792e-10
-2_-2_POC22_Main_762_77_1_1_reversed.csv,99.99998544229352,7.597370315508527e-11
-2_-2_POC22_Main_762_99F_1_1_reversed.csv,99.99997617160784,1.7098565526731992e-09
-2_-3_POC22_Main_381_77F_1_1_reversed.csv,100.00002252503624,1.0086780128437616e-11
-2_-3_POC22_Main_508_44_1_1_reversed.csv,99.99998544229352,2.2311280594845855e-11
-2_-3_POC22_Main_508_47_1_1_reversed.csv,100.00000398366488,1.4349682855186226e-11
-2_-3_POC22_Main_508_88F_1_1_reversed.csv,99.99998544229352,5.998781792977964e-11
-2_-3_POC22_Main_508_88F_1_2_reversed.csv,99.99994835955076,1.6618424762258989e-10
-2_-3_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,9.252379609422518e-11
-2_-3_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,1.4211138516566184e-10
-2_-3_POC22_Main_762_77_1_1_reversed.csv,99.99997617160784,1.214864587377192e-10
-2_-3_POC22_Main_762_99F_1_1_reversed.csv,99.99995763023644,1.678887818158294e-09
-2_0_POC22_Main_381_77F_1_1_reversed.csv,0.6512663299466692,1.0000036264232952e-06
-2_0_POC22_Main_508_44_1_1_reversed.csv,99.99997617160784,4.758151720003509e-12
-2_0_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,-6.52600255668204e-12
-2_0_POC22_Main_508_88F_1_1_reversed.csv,100.00000398366488,-2.0129677434687755e-11
-2_0_POC22_Main_508_88F_1_2_reversed.csv,99.9999947129792,1.687545272078357e-10
-2_0_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,8.142771105548217e-11
-2_0_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,1.8122978665816954e-10
-2_0_POC22_Main_762_77_1_1_reversed.csv,100.00001325435056,1.2154914848369894e-10
-2_0_POC22_Main_762_99F_1_1_reversed.csv,99.9999947129792,2.373866342110174e-09
-2_1_POC22_Main_381_77F_1_1_reversed.csv,100.00000398366488,-5.648346112942404e-12
-2_1_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,-5.704766884339066e-13
-2_1_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,-2.263099829936739e-12
-2_1_POC22_Main_508_88F_1_1_reversed.csv,99.99996690092212,-6.337933318739486e-12
-2_1_POC22_Main_508_88F_1_2_reversed.csv,100.00000398366488,1.616705859119157e-10
-2_1_POC22_Main_508_88F_1_3_reversed.csv,100.00004106640765,1.0418408884679913e-10
-2_1_POC22_Main_508_88F_1_4_reversed.csv,99.99996690092212,1.1408906871189051e-10
-2_1_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,1.2687777689213305e-10
-2_1_POC22_Main_762_99F_1_1_reversed.csv,100.00001325435056,1.3878820173117663e-09
-2_2_POC22_Main_381_77F_1_1_reversed.csv,100.00000398366488,-1.7120569627570506e-11
-2_2_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,1.0462918604326032e-11
-2_2_POC22_Main_508_47_1_1_reversed.csv,100.00000398366488,1.0337539112363228e-11
-2_2_POC22_Main_508_88F_1_1_reversed.csv,99.99998544229352,5.385049179817535e-12
-2_2_POC22_Main_508_88F_1_2_reversed.csv,100.00003179572194,1.3088992063495604e-10
-2_2_POC22_Main_508_88F_1_3_reversed.csv,100.00001325435056,7.296459534797133e-11
-2_2_POC22_Main_508_88F_1_4_reversed.csv,100.00001325435056,1.2769274358989624e-10
-2_2_POC22_Main_762_77_1_1_reversed.csv,99.99998544229352,-2.395375193956489e-11
-2_2_POC22_Main_762_99F_1_1_reversed.csv,99.99997617160784,4.68724961729732e-10
-2_3_POC22_Main_381_77F_1_1_reversed.csv,100.00002252503624,3.0899775794326133e-11
-2_3_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,1.811733658869317e-12
-2_3_POC22_Main_508_47_1_1_reversed.csv,99.9999947129792,1.1403264794052032e-11
-2_3_POC22_Main_508_88F_1_1_reversed.csv,100.00002252503624,2.877459340554815e-12
-2_3_POC22_Main_508_88F_1_2_reversed.csv,99.99998544229352,1.402933825321929e-10
-2_3_POC22_Main_508_88F_1_3_reversed.csv,100.00005033709331,6.995548754085408e-11
-2_3_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,1.1872810991452755e-10
-2_3_POC22_Main_762_77_1_1_reversed.csv,100.00002252503624,4.556917635401735e-11
-2_3_POC22_Main_762_99F_1_1_reversed.csv,100.00004106640765,2.5921583065926594e-10
-3_-1_POC22_Main_381_77F_1_1_reversed.csv,100.00002252503624,6.833182312007621e-13
-3_-1_POC22_Main_508_44_1_1_reversed.csv,99.99997617160784,-1.0851595029413706e-11
-3_-1_POC22_Main_508_47_1_1_reversed.csv,100.00002252503624,1.4788511077057698e-11
-3_-1_POC22_Main_508_88F_1_1_reversed.csv,99.99997617160784,-1.3672633598581784e-11
-3_-1_POC22_Main_508_88F_1_2_reversed.csv,100.00000398366488,6.468954887839972e-11
-3_-1_POC22_Main_508_88F_1_3_reversed.csv,100.00002252503624,7.829322375640544e-11
-3_-1_POC22_Main_508_88F_1_4_reversed.csv,99.9999947129792,7.710211858275383e-11
-3_-1_POC22_Main_762_77_1_1_reversed.csv,100.00001325435056,8.644289073401093e-11
-3_-1_POC22_Main_762_99F_1_1_reversed.csv,100.00001325435056,6.77293746610472e-10
-3_-2_POC22_Main_381_77F_1_1_reversed.csv,99.99997617160784,2.1308244659140108e-11
-3_-2_POC22_Main_508_44_1_1_reversed.csv,99.9999947129792,1.680454434910375e-08
-3_-2_POC22_Main_508_47_1_1_reversed.csv,99.99998544229352,1.586313243369825e-08
-3_-2_POC22_Main_508_88F_1_1_reversed.csv,99.9999947129792,1.1591334031997895e-11
-3_-2_POC22_Main_508_88F_1_2_reversed.csv,100.00000398366488,8.393530089474821e-11
-3_-2_POC22_Main_508_88F_1_3_reversed.csv,100.00001325435056,5.998781792977964e-11
-3_-2_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,9.409103974376519e-11
-3_-2_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,8.224267775324538e-11
-3_-2_POC22_Main_762_99F_1_1_reversed.csv,100.00000398366488,7.616741447016915e-10
-3_0_POC22_Main_381_77F_1_1_reversed.csv,1.781186772173124,1.0000025606976133e-06
-3_0_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,-1.0099318077633566e-11
-3_0_POC22_Main_508_47_1_1_reversed.csv,100.00004106640765,1.579154701276014e-11
-3_0_POC22_Main_508_88F_1_1_reversed.csv,99.99998544229352,2.243666008681197e-11
-3_0_POC22_Main_508_88F_1_2_reversed.csv,100.00001325435056,1.014257400236108e-10
-3_0_POC22_Main_508_88F_1_3_reversed.csv,100.00001325435056,8.512640606839981e-11
-3_0_POC22_Main_508_88F_1_4_reversed.csv,100.00003179572194,5.252773815797123e-11
-3_0_POC22_Main_762_77_1_1_reversed.csv,100.00002252503624,2.1621693389048772e-11
-3_0_POC22_Main_762_99F_1_1_reversed.csv,99.9999947129792,2.6429370008377444e-10
-3_1_POC22_Main_381_77F_1_1_reversed.csv,100.00002252503624,-3.893033225456514e-12
-3_1_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,3.2535978164432307e-12
-3_1_POC22_Main_508_47_1_1_reversed.csv,99.9999947129792,-7.842487222296456e-12
-3_1_POC22_Main_508_88F_1_1_reversed.csv,100.00003179572194,7.246307738011679e-11
-3_1_POC22_Main_508_88F_1_2_reversed.csv,99.99998544229352,1.2813157181176771e-10
-3_1_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,1.0662898894008211e-10
-3_1_POC22_Main_508_88F_1_4_reversed.csv,100.00003179572194,1.2474632552876202e-10
-3_1_POC22_Main_762_77_1_1_reversed.csv,99.99998544229352,8.475026759250809e-11
-3_1_POC22_Main_762_99F_1_1_reversed.csv,99.99995763023644,6.744727080413008e-10
-3_2_POC22_Main_381_77F_1_1_reversed.csv,99.99998544229352,1.2092851999849116e-11
-3_2_POC22_Main_508_44_1_1_reversed.csv,100.00003179572194,-1.949651100028072e-12
-3_2_POC22_Main_508_47_1_1_reversed.csv,99.99996690092212,2.2624729324757837e-11
-3_2_POC22_Main_508_88F_1_1_reversed.csv,100.00000398366488,4.024054794557993e-11
-3_2_POC22_Main_508_88F_1_2_reversed.csv,100.00001325435056,1.182265919466763e-10
-3_2_POC22_Main_508_88F_1_3_reversed.csv,99.99998544229352,8.732054717775388e-11
-3_2_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,1.3201833606262788e-10
-3_2_POC22_Main_762_77_1_1_reversed.csv,99.99996690092212,9.264917558618797e-11
-3_2_POC22_Main_762_99F_1_1_reversed.csv,100.00005033709331,4.6452474874896644e-10
-4_-1_POC22_Main_381_77F_1_1_reversed.csv,0.6525086018287374,1.000004190631009e-06
-4_-1_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,1.2907818697609004e-11
-4_-1_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,7.955328765063312e-12
-4_-1_POC22_Main_508_88F_1_1_reversed.csv,0.626958592075157,9.99999990418028e-07
-4_-1_POC22_Main_508_88F_1_2_reversed.csv,0.489372345793269,9.999961036537772e-07
-4_-1_POC22_Main_508_88F_1_3_reversed.csv,0.4949903813196368,9.999982977948869e-07
-4_-1_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,7.051969525468836e-11
-4_-1_POC22_Main_762_77_1_1_reversed.csv,0.654195866623785,1.0000028741463432e-06
-4_-1_POC22_Main_762_99F_1_1_reversed.csv,99.99998544229352,6.433967740607684e-09
-4_0_POC22_Main_381_77F_1_1_reversed.csv,5.068284525553814,1.0000095819491634e-06
-4_0_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,-2.345223397171036e-11
-4_0_POC22_Main_508_47_1_1_reversed.csv,99.9999947129792,4.5130348132142566e-11
-4_0_POC22_Main_508_88F_1_1_reversed.csv,99.9999947129792,-2.3828372447602087e-11
-4_0_POC22_Main_508_88F_1_2_reversed.csv,100.00004106640765,1.0073615281781372e-10
-4_0_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,1.1208299684048234e-10
-4_0_POC22_Main_508_88F_1_4_reversed.csv,100.00001325435056,1.2230142543547908e-10
-4_0_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,2.3909242219917776e-10
-4_0_POC22_Main_762_99F_1_1_reversed.csv,0.6526476621140436,9.999955394460634e-07
-4_1_POC22_Main_381_77F_1_1_reversed.csv,100.00001325435056,-3.197177045049877e-13
-4_1_POC22_Main_508_44_1_1_reversed.csv,0.6573757118144521,1.0000028114565974e-06
-4_1_POC22_Main_508_47_1_1_reversed.csv,0.6543998217089009,1.000000680005234e-06
-4_1_POC22_Main_508_88F_1_1_reversed.csv,100.00003179572194,-4.450971964677928e-13
-4_1_POC22_Main_508_88F_1_2_reversed.csv,0.4736956162964243,9.999984231743783e-07
-4_1_POC22_Main_508_88F_1_3_reversed.csv,0.6516371573741524,1.0000045040797388e-06
-4_1_POC22_Main_508_88F_1_4_reversed.csv,0.5382474007355311,9.999985485538706e-07
-4_1_POC22_Main_762_77_1_1_reversed.csv,100.00000398366488,2.0624926427949272e-12
-4_1_POC22_Main_762_99F_1_1_reversed.csv,100.00001325435056,3.065528578500677e-12
0_-1_POC22_Main_381_77F_1_1_reversed.csv,99.9999947129792,3.347005537957191e-11
0_-1_POC22_Main_508_44_1_1_reversed.csv,99.9999947129792,7.014982575340619e-12
0_-1_POC22_Main_508_47_1_1_reversed.csv,99.99997617160784,2.7520798485920098e-12
0_-1_POC22_Main_508_88F_1_1_reversed.csv,100.00000398366488,3.07179755309038e-13
0_-1_POC22_Main_508_88F_1_2_reversed.csv,99.9999947129792,5.744825632006674e-10
0_-1_POC22_Main_508_88F_1_3_reversed.csv,99.9999947129792,1.2512246400465047e-10
0_-1_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,5.265249075247573e-10
0_-1_POC22_Main_762_77_1_1_reversed.csv,100.00001325435056,3.613681448388027e-09
0_-1_POC22_Main_762_99F_1_1_reversed.csv,99.9999947129792,6.334309224523294e-08
0_-2_POC22_Main_381_77F_1_1_reversed.csv,99.99998544229352,2.839218595506341e-11
0_-2_POC22_Main_508_44_1_1_reversed.csv,100.00000398366488,-6.895872057937738e-14
0_-2_POC22_Main_508_47_1_1_reversed.csv,100.00001325435056,4.6954619740204515e-12
0_-2_POC22_Main_508_88F_1_1_reversed.csv,99.9999947129792,-1.9314710736927867e-11
0_-2_POC22_Main_508_88F_1_2_reversed.csv,100.00002252503624,3.6096128838738174e-10
0_-2_POC22_Main_508_88F_1_3_reversed.csv,100.00000398366488,1.9784256934329248e-10
0_-2_POC22_Main_508_88F_1_4_reversed.csv,100.00002252503624,4.089816338092784e-10
0_-2_POC22_Main_762_77_1_1_reversed.csv,99.99997617160784,2.093705867318459e-09
0_-2_POC22_Main_762_99F_1_1_reversed.csv,100.00003179572194,3.555260247210328e-08
0_-3_POC22_Main_381_77F_1_1_reversed.csv,100.00000398366488,3.065528578500677e-12
0_-3_POC22_Main_508_44_1_1_reversed.csv,99.99998544229352,-6.964830778553512e-12
0_-3_POC22_Main_508_47_1_1_reversed.csv,100.00000398366488,-5.397587129013485e-12
0_-3_POC22_Main_508_88F_1_1_reversed.csv,100.00001325435056,9.77333139852895e-12
0_-3_POC22_Main_508_88F_1_2_reversed.csv,99.99998544229352,1.420486954196788e-10
0_-3_POC22_Main_508_88F_1_3_reversed.csv,99.99998544229352,7.986046740594547e-11
0_-3_POC22_Main_508_88F_1_4_reversed.csv,99.99997617160784,1.5101332909504748e-10
0_-3_POC22_Main_762_77_1_1_reversed.csv,100.00002252503624,2.3746248880365473e-10
0_-3_POC22_Main_762_99F_1_1_reversed.csv,99.99997617160784,5.140929039991461e-09
0_-4_POC22_Main_381_77F_1_1_reversed.csv,99.9999947129792,4.632772228040704e-12
0_-4_POC22_Main_508_44_1_1_reversed.csv,100.00001325435056,1.1277885302089228e-11
